关键字,分类,上级,下级
植物残体分解后能增加土壤有机质，提高土壤肥力,决策型,题目选项,植物残体分解后能增加土壤有机质、提高土壤肥力
植物生长需要适宜的土壤水分,土壤与植被,植物生长需要适宜的土壤水分，过多或过少都会影响生长,
植物生长需要适宜的土壤水分，过多或过少都会影响生长,决策型,题目选项,植物生长需要适宜的土壤水分、过多或过少都会影响生长、过多、过少都会影响生长
植物的根系能疏松土壤,土壤与植被,植物的根系能疏松土壤，增加土壤透气性和透水性,
植物的根系能疏松土壤，增加土壤透气性和透水性,决策型,题目选项,植物的根系能疏松土壤、增加土壤透气性和透水性、增加土壤透气性、透水性
植被,土壤与植被,土壤与植被、植被与土壤相互制约，一方破坏会导致另一方退化,植被类型、植被特征、植被功能、季雨林、林线、森林、森林→草原→荒漠、森林→荒漠→草原、植被更加茂密、植被生长良好、温带草原区、湿润森林区、热带荒漠区、热带雨林区、苔原→针叶林→雨林、苔原、草甸、茂密森林、草原→森林→荒漠、草原、灌丛、荒漠→草原→森林、阔叶林→荒漠→雨林、雨林、雨林→阔叶林→针叶林→苔原、雨林气候
植被与土壤相互制约,土壤与植被,植被与土壤相互制约，一方破坏会导致另一方退化,
植被与土壤相互制约，一方破坏会导致另一方退化,决策型,题目选项,植被与土壤相互制约、植被、土壤相互制约、一方破坏会导致另一方退化
植被也能逐渐改良土壤,土壤与植被,贫瘠的土壤只能生长耐旱、耐贫瘠的植被，植被也能逐渐改良土壤,
植被以草本植物为主,土壤与植被,植被以草本植物为主，无高大乔木,
植被以草本植物为主，无高大乔木,决策型,题目选项,植被以草本植物为主、无高大乔木
植被以针叶树为主,土壤与植被,植被以针叶树为主，叶片细小，表面有蜡质，减少水分蒸发,
植被以针叶树为主，叶片细小，表面有蜡质，减少水分蒸发,决策型,题目选项,植被以针叶树为主、叶片细小、表面有蜡质、减少水分蒸发
植被光合作用强,土壤与植被,光照充足，植被光合作用强，生长旺盛,
植被功能,生物地理,植被,保持水土、涵养水源、调节气候、生物多样性
植被垂直地带性的变化规律,土壤与植被,植被垂直地带性的变化规律与纬度地带性的变化规律相似,
植被垂直地带性的变化规律与纬度地带性的变化规律相似,决策型,题目选项,植被垂直地带性的变化规律、纬度地带性的变化规律相似、垂直地带性随海拔升高而变化，与纬度地带性有相似性。、垂直地带性随海拔升高而变化、与纬度地带性有相似性、纬度地带性有相似性
植被垂直地带性越明显,土壤与植被,山地的海拔越高，植被垂直地带性越明显,
植被好,土壤与植被,土层厚、植被好,
植被层次丰富,土壤与植被,植被层次丰富，生物多样性高,
植被层次丰富，生物多样性高,决策型,题目选项,植被层次丰富、生物多样性高
植被恢复应选择适合当地气候,土壤与植被,植被恢复应选择适合当地气候和土壤条件的植物品种,
植被恢复应选择适合当地气候和土壤条件的植物品种,决策型,题目选项,植被恢复应选择适合当地气候、土壤条件的植物品种
植被恢复能增加植被覆盖度,土壤与植被,植被恢复能增加植被覆盖度，减少土壤侵蚀，改善生态环境,
植被恢复能增加植被覆盖度，减少土壤侵蚀，改善生态环境,决策型,题目选项,植被恢复能增加植被覆盖度、减少土壤侵蚀、改善生态环境
植被改变土壤的理化性质,土壤与植被,植被改变土壤的理化性质，土壤影响植被的生长和分布,
植被改变土壤的理化性质，土壤影响植被的生长和分布,决策型,题目选项,植被改变土壤的理化性质、土壤影响植被的生长和分布、土壤影响植被的生长
植被更加茂密,选项词,题目选项,
植被根系能固定土壤,土壤与植被,植被根系能固定土壤，减少水力和风力侵蚀,
植被根系能固定土壤，减少水力和风力侵蚀,决策型,题目选项,植被根系能固定土壤、减少水力和风力侵蚀、减少水力、风力侵蚀
植被根系能疏松土壤,土壤与植被,植被根系能疏松土壤，改善土壤结构,
植被根系能疏松土壤，改善土壤结构,决策型,题目选项,植被根系能疏松土壤、改善土壤结构
植被残体分解后增加土壤有机质,土壤与植被,植被残体分解后增加土壤有机质，提高土壤肥力,
植被残体分解后增加土壤有机质，提高土壤肥力,决策型,题目选项,植被残体分解后增加土壤有机质、提高土壤肥力
植被特征,生物地理,植被,根系、叶片特征、垂直分异、演替、乔木、灌木、草本
植被生长又能进一步改善土壤肥力,土壤与植被,肥沃的土壤能促进植被生长，植被生长又能进一步改善土壤肥力,
植被生长期主要集中在夏季,土壤与植被,温带地区四季分明，植被生长期主要集中在夏季,
植被生长期短,土壤与植被,寒带地区气温低，植被生长期短，甚至无植被生长,
植被生长期长,土壤与植被,热带地区气温高、降水足，植被生长期长，全年常绿,
植被生长良好,选项词,题目选项,
植被生长越旺盛,土壤与植被,土壤肥力越高，植被生长越旺盛，覆盖率越高、植被越茂盛，土壤肥力越高、土壤越肥沃，植被生长越旺盛,
植被生长速度快,土壤与植被,热量充足，植被生长速度快，生长期长,
植被破坏会减少涵养水源能力,土壤与植被,植被破坏会减少涵养水源能力，引发洪涝、干旱等灾害,
植被破坏会减少涵养水源能力，引发洪涝、干旱等灾害,决策型,题目选项,植被破坏会减少涵养水源能力、引发洪涝、干旱等灾害
植被破坏会加剧土壤侵蚀,土壤与植被,植被破坏会加剧土壤侵蚀，导致土层变薄、土壤肥力下降,
植被破坏会加剧土壤侵蚀，导致土层变薄、土壤肥力下降,决策型,题目选项,植被破坏会加剧土壤侵蚀、导致土层变薄、土壤肥力下降
植被稀疏,土壤与植被,植被稀疏，多为耐旱植物，叶片细小或退化为刺,
植被稀疏，多为耐旱植物，叶片细小或退化为刺,决策型,题目选项,植被稀疏、多为耐旱植物、叶片细小或退化为刺、叶片细小、退化为刺
植被类型,植被类型,植被,常绿阔叶林、热带雨林、苔原、荒漠、高山灌丛草甸
植被类型从常绿植被过渡为落叶植被,土壤与植被,纬度越高，气温越低，植被类型从常绿植被过渡为落叶植被、针叶植被,
植被类型越简单,土壤与植被,同一座山地，海拔越高，植被类型越简单，从森林过渡为草甸、荒漠,
植被类型随之变化,土壤与植被,海拔每升高1000米，气温约下降6℃，植被类型随之变化,
植被群落是一定区域内多种植物相互作用,土壤与植被,植被群落是一定区域内多种植物相互作用、相互依存形成的集合体,
植被群落是一定区域内多种植物相互作用、相互依存形成的集合体,决策型,题目选项,植被群落是一定区域内多种植物相互作用、相互依存形成的集合体
植被能吸收二氧化碳,土壤与植被,植被能吸收二氧化碳，释放氧气，缓解温室效应,
植被能吸收二氧化碳，释放氧气，缓解温室效应,决策型,题目选项,植被能吸收二氧化碳、释放氧气、缓解温室效应
植被能降低地表温度,土壤与植被,植被能降低地表温度，减少热岛效应,
植被能降低地表温度，减少热岛效应,决策型,题目选项,植被能降低地表温度、减少热岛效应
植被蒸腾作用能促进植物吸收水分,土壤与植被,植被蒸腾作用能促进植物吸收水分和养分，促进生长,
植被蒸腾作用能促进植物吸收水分和养分,土壤与植被,植被蒸腾作用能促进植物吸收水分和养分，促进生长,
植被蒸腾作用能促进植物吸收水分和养分，促进生长,决策型,题目选项,植被蒸腾作用能促进植物吸收水分和养分、植被蒸腾作用能促进植物吸收水分、养分、促进生长、蒸腾作用促进水分吸收和养分运输，但不是促进土壤水分蒸发。、蒸腾作用促进水分吸收和养分运输、蒸腾作用促进水分吸收
植被蒸腾作用能增加空气湿度,土壤与植被,植被蒸腾作用能增加空气湿度，调节局部气候,
植被蒸腾作用能增加空气湿度，调节局部气候,决策型,题目选项,植被蒸腾作用能增加空气湿度、调节局部气候
植被覆盖度低,土壤与植被,植被覆盖度低，地表缺乏保护,
植被覆盖度低，地表缺乏保护,决策型,题目选项,植被覆盖度低、地表缺乏保护
植被覆盖度越低,土壤与植被,植被覆盖度越低，土壤侵蚀越严重,
植被覆盖度越低，土壤侵蚀越严重,决策型,题目选项,植被覆盖度越低、土壤侵蚀越严重、植被破坏会加速土壤侵蚀。、植被破坏会加速土壤侵蚀
植被资源,土壤与植被,指导农业生产，合理利用土壤和植被资源，提高农作物产量,
植被越茂盛,土壤与植被,植被越茂盛，土壤肥力越高；土壤越肥沃，植被生长越旺盛,
植被越茂盛，土壤肥力越高；土壤越肥沃，植被生长越旺盛,决策型,题目选项,植被越茂盛、土壤肥力越高、土壤越肥沃、植被生长越旺盛
植被退化,土壤与植被,植被退化、死亡,
植被退化、死亡,决策型,题目选项,植被退化、死亡
次生盐碱化,决策型,题目选项,
死亡,土壤与植被,植被退化、死亡,
残体,锚点词,土壤与植被,低温湿润区
母质,锚点词,土壤与植被,呈碱性
比较贫瘠,决策型,题目选项,
气候,气象与气候,成土因素,降水、气温、光照、干旱、湿润、亚热带季风区、低温湿润区、全年多雨、全年多雨区、全年干旱、半湿润、半干旱区、地中海气候、增加蒸发、减少降水、加剧干旱、季风气候、寒冷、大风、风沙、干旱区、干旱半干旱低洼区、干旱缺水、干旱蒸发强、干旱风沙区、提高温度、极端干旱区、温带季风区、湿度下降、温差变大、湿润平原区、热量不足、西北干旱区、降水大幅增加、降水大幅增多、降水太少、降水极少、高温、多雨、高温多雨、高温多雨区、高温多雨淋溶强、高温干旱区
气候区,锚点词,土壤与植被,红壤
气候系统,气候类型,气候,寒带、水分
气候要素,气候类型,气候,光照、温度、阳坡、阴坡
气温,气象与气候,气候,高温、低温、寒冷、温和、热量不足
气温低,土壤与植被,寒带气候区，气温低，土壤有机质分解慢，土层薄,
气温太低,选项词,题目选项,
气温约下降6℃,土壤与植被,海拔每升高1000米，气温约下降6℃，植被类型随之变化,
气温越低,土壤与植被,纬度越高，气温越低，植被类型从常绿植被过渡为落叶植被、针叶植被,
气温越高,土壤与植被,气温越高，土壤有机质分解速度越快，有机质含量越低,
气温越高，土壤有机质分解速度越快，有机质含量越低,决策型,题目选项,气温越高、土壤有机质分解速度越快、有机质含量越低、高温多雨淋溶强，有机质分解快，因此热带雨林土壤（砖红壤）并不肥沃。、有机质分解快
气温高,土壤与植被,阳坡接受太阳辐射多，气温高，土壤发育速度快于阴坡、气温高，微生物活动旺盛,
气温高，微生物活动旺盛,决策型,题目选项,气温高、微生物活动旺盛
氧化铁含量越高,土壤与植被,氧化铁含量越高，土壤颜色越红（如红壤）,
氧化铁含量越高，土壤颜色越红（如红壤）,决策型,题目选项,氧化铁含量越高、土壤颜色越红（如红壤）
氧化铁含量高,土壤与植被,红土颜色红，氧化铁含量高，呈酸性,
氧气充足,土壤与植被,土壤透气性好，氧气充足,
水分,决策型,题目选项,
水分储存,选项词,题目选项,
水分充足,土壤与植被,森林植被要求土壤肥沃、透气性好、水分充足,
水分含量越高,土壤与植被,土壤质地越黏重，保水能力越强，水分含量越高,
水分短缺,决策型,题目选项,
水分等资源的利用效率,土壤与植被,垂直分层能提高植被对光照、水分等资源的利用效率,
水分过多,土壤与植被,土壤水分不足，植物会缺水枯萎；水分过多，会导致根系缺氧腐烂,
水力侵蚀明显,土壤与植被,降水强度大且集中，水力侵蚀明显,
水力侵蚀是最常见的土壤侵蚀类型,土壤与植被,水力侵蚀是最常见的土壤侵蚀类型，主要由降水和地表径流引起,
水力侵蚀是最常见的土壤侵蚀类型，主要由降水和地表径流引起,决策型,题目选项,水力侵蚀是最常见的土壤侵蚀类型、主要由降水和地表径流引起、主要由降水、地表径流引起
水土,锚点词,土壤与植被,减缓径流、增加下渗
水土流失,决策型,题目选项,
水土流失加剧,决策型,题目选项,
水土流失更轻,决策型,题目选项,
水土流失更重,选项词,题目选项,
水旱,锚点词,土壤与植被,南方水田区
水源,锚点词,土壤与植被,土层厚、植被好
水热充足,土壤与植被,水热充足、循环快,
水热充足、循环快,决策型,题目选项,水热充足、循环快
水田,选项词,题目选项,
水稻,锚点词,土壤与植被,南方水田区
水稻土,决策型,题目选项,
水稻土是人类长期种植水稻形成的非地带性土壤,决策型,题目选项,
江南丘陵,选项词,题目选项,
沉积,锚点词,土壤与植被,深厚肥沃
沉积、加厚,选项词,题目选项,
沙化,锚点词,土壤与植被,固定沙丘、减弱风蚀
沙化加剧,选项词,题目选项,
沙化加重,选项词,题目选项,
沙化更重,选项词,题目选项,
沙土,锚点词,土壤与植被,干旱风沙区
沙漠,决策型,题目选项,
沟谷,锚点词,土壤与植被,土层厚、植被好
河流,锚点词,土壤与植被,冲积土
治理,锚点词,土壤与植被,固定沙丘、减弱风蚀
沼泽,锚点词,土壤与植被,酸性、泥炭化
沿海地区降水丰富,土壤与植被,沿海地区降水丰富，多为森林植被,
沿海地区降水丰富，多为森林植被,决策型,题目选项,沿海地区降水丰富、多为森林植被
泥沙,锚点词,土壤与植被,土层厚、植被好
泥沙淤积,土壤与植被,泥沙淤积、养分丰富,
泥沙淤积、养分丰富,决策型,题目选项,泥沙淤积、养分丰富
泥炭化,土壤与植被,酸性、泥炭化,
泥石流等灾害,土壤与植被,加剧水土流失，引发洪涝、泥石流等灾害,
活动,锚点词,土壤与植被,苔原、草甸
流失,锚点词,土壤与植被,比较贫瘠
流失多,土壤与植被,有机质分解快、流失多,
浅薄贫瘠,选项词,题目选项,
海南等热带地区,土壤与植被,热带雨林主要分布在我国云南、海南等热带地区,
海岸线,选项词,题目选项,
海拔,锚点词,土壤与植被,林线
海拔每升高1000米,土壤与植被,海拔每升高1000米，气温约下降6℃，植被类型随之变化,
海拔每升高1000米，气温约下降6℃，植被类型随之变化,决策型,题目选项,海拔每升高1000米、气温约下降6℃、植被类型随之变化
海拔越高,土壤与植被,同一座山地，海拔越高，植被类型越简单，从森林过渡为草甸、荒漠,
涵养水源,决策型,题目选项、是森林植被的主要组成部分，能调节气候、涵养水源、涵养水源，保持水土，减少水土流失、涵养水源，调节地表径流，减少洪涝灾害,
涵养水源，保持水土，减少水土流失,决策型,题目选项,涵养水源、保持水土、减少水土流失
涵养水源，调节地表径流，减少洪涝灾害,决策型,题目选项,涵养水源、调节地表径流、减少洪涝灾害
淋失,锚点词,土壤与植被,红壤
淋溶,锚点词,土壤与植被,红壤
淋溶作用,生物地理,成土过程,降水丰富、土壤酸化、养分流失
淋溶极,锚点词,土壤与植被,酸性强、肥力低
淋溶极强,选项词,题目选项,
淤积,锚点词,土壤与植被,土层厚、植被好
深厚,锚点词,土壤与植被,冲积土
深厚肥沃,决策型,题目选项,
深浅,锚点词,土壤与植被,干旱半干旱低洼区
添加砂土改善透气性,土壤与植被,红壤酸性强、质地黏重，可施加石灰中和酸性，添加砂土改善透气性,
渗越,锚点词,土壤与植被,水土流失加剧
渗透压,锚点词,土壤与植被,植被退化、死亡
温和,锚点词,土壤与植被,红壤
温差,锚点词,土壤与植被,湿度下降、温差变大
温差变大,土壤与植被,湿度下降、温差变大,
温带,锚点词,土壤与植被,水分
温带地区四季分明,土壤与植被,温带地区四季分明，植被生长期主要集中在夏季,
温带地区四季分明，植被生长期主要集中在夏季,决策型,题目选项,温带地区四季分明、植被生长期主要集中在夏季
温带大陆性气候区,土壤与植被,温带大陆性气候区，降水少，蒸发旺盛，土壤多碱性，有机质含量较高,
温带大陆性气候区对应黑钙土,土壤与植被,温带季风气候区对应棕壤、褐土，温带大陆性气候区对应黑钙土、栗钙土,
温带大陆性气候区，降水少，蒸发旺盛，土壤多碱性，有机质含量较高,决策型,题目选项,温带大陆性气候区、降水少、蒸发旺盛、土壤多碱性、有机质含量较高
温带季风区,决策型,题目选项,
温带季风气候区对应棕壤,土壤与植被,温带季风气候区对应棕壤、褐土，温带大陆性气候区对应黑钙土、栗钙土,
温带季风气候区对应棕壤、褐土，温带大陆性气候区对应黑钙土、栗钙土,决策型,题目选项,温带季风气候区对应棕壤、褐土、温带大陆性气候区对应黑钙土、栗钙土
温带海洋性气候→落叶阔叶林植被,决策型,题目选项,
温带草原,生物地理,植被类型,半干旱地区、草本植物、黑钙土、水分
温带草原主要分布在我国内蒙古,土壤与植被,温带草原主要分布在我国内蒙古、宁夏等地区,
温带草原主要分布在我国内蒙古、宁夏等地区,决策型,题目选项,温带草原主要分布在我国内蒙古、宁夏等地区
温带草原区,决策型,题目选项,
温带草原等,土壤与植被,赤道附近为热带雨林，向两极依次过渡为热带草原、热带荒漠、温带草原等,
温度,选项词,题目选项,
温暖,锚点词,土壤与植被,亚热带季风区
湖盆,锚点词,土壤与植被,盐碱土
湿度,锚点词,土壤与植被,湿度下降、温差变大
湿度下降,土壤与植被,湿度下降、温差变大,
湿度下降、温差变大,决策型,题目选项,湿度下降、温差变大
湿润,锚点词,土壤与植被,红壤
湿润平原区,选项词,题目选项,
湿润森林区,选项词,题目选项,
滑塌,土壤与植被,侵蚀、滑塌,
滥用化肥会导致土壤板结,土壤与植被,滥用化肥会导致土壤板结，土壤酸碱度失衡,
滥用化肥会导致土壤板结，土壤酸碱度失衡,决策型,题目选项,滥用化肥会导致土壤板结、土壤酸碱度失衡
灌丛,土壤与植被,草原、灌丛,
灌木,选项词,题目选项,
灌木层,土壤与植被,森林植被的垂直分层最明显，可分为乔木层、灌木层、草本层,
灌溉,锚点词,土壤与植被,次生盐碱化
灰化,锚点词,土壤与植被,酸性
灰化土,决策型,题目选项,
炎热,锚点词,土壤与植被,地中海气候
热带,锚点词,土壤与植被,干湿分明
热带地区气温高,土壤与植被,热带地区气温高、降水足，植被生长期长，全年常绿,
热带地区气温高、降水足，植被生长期长，全年常绿,决策型,题目选项,热带地区气温高、降水足、植被生长期长、全年常绿
热带季风气候区,土壤与植被,热带季风气候区，降水丰富，土壤淋溶作用强，多酸性土壤,
热带季风气候区，降水丰富，土壤淋溶作用强，多酸性土壤,决策型,题目选项,热带季风气候区、降水丰富、土壤淋溶作用强、多酸性土壤
热带草原气候区对应红壤,土壤与植被,热带雨林气候区对应砖红壤，热带草原气候区对应红壤,
热带荒漠,土壤与植被,赤道附近为热带雨林，向两极依次过渡为热带草原、热带荒漠、温带草原等,
热带荒漠区,选项词,题目选项,
热带雨林,选项词,题目选项,
热带雨林主要分布在我国云南,土壤与植被,热带雨林主要分布在我国云南、海南等热带地区,
热带雨林主要分布在我国云南、海南等热带地区,决策型,题目选项,热带雨林主要分布在我国云南、海南等热带地区
热带雨林区,选项词,题目选项,
热带雨林气候→热带雨林植被,决策型,题目选项,热带沙漠气候对应荒漠植被。、热带沙漠气候对应荒漠植被
热带雨林气候区对应砖红壤,土壤与植被,热带雨林气候区对应砖红壤，热带草原气候区对应红壤,
热带雨林气候区对应砖红壤，热带草原气候区对应红壤,决策型,题目选项,热带雨林气候区对应砖红壤、热带草原气候区对应红壤
热带雨林降水特点,植被类型,植被,丰富
热量,选项词,题目选项,
热量不足,选项词,题目选项,
热量充足,土壤与植被,热量充足，植被生长速度快，生长期长,
热量充足，植被生长速度快，生长期长,决策型,题目选项,热量充足、植被生长速度快、生长期长
热量消耗,土壤与植被,冬季落叶，减少水分和热量消耗，适应寒冷冬季,
熟化,锚点词,土壤与植被,南方水田区
熟化、肥沃,选项词,题目选项,
物质基础,锚点词,土壤与植被,呈碱性
特点,锚点词,土壤与植被,土层厚、植被好
环境问题,选项类型,土壤与植被,侵蚀、滑塌、加剧水土流失、加快沙化、土壤沙化、退化、土壤酸化、快速退化、更板结、植被退化、死亡、次生盐碱化、水土流失加剧、水土流失更轻、水土流失更重、沙化加剧、沙化加重、沙化更重、盐碱化加重、盐碱化重、碱性、沙化、水土流失
甘肃,土壤与植被,荒漠植被主要分布在我国西北内陆地区，如新疆、甘肃,
甚至无植被生长,土壤与植被,寒带地区气温低，植被生长期短，甚至无植被生长,
甜菜等喜碱作物,土壤与植被,碱性土壤适合种植棉花、甜菜等喜碱作物,
生态,锚点词,土壤与植被,涵养水源
生态平衡,锚点词,土壤与植被,涵养水源
生态环境,锚点词,土壤与植被,降水
生态系统,锚点词,土壤与植被,涵养水源
生物,锚点词,土壤与植被,比较贫瘠
生物多样性高,土壤与植被,植被层次丰富，生物多样性高,
生物量,锚点词,土壤与植被,水热充足、循环快
生长,锚点词,土壤与植被,林线
生长不良,决策型,题目选项,
生长健壮,土壤与植被,土壤空气充足，植物根系呼吸旺盛，生长健壮,
生长周期较短,土壤与植被,植株矮小，无木质茎，生长周期较短,
生长旺盛,土壤与植被,光照充足，植被光合作用强，生长旺盛,
生长期长,土壤与植被,热量充足，植被生长速度快，生长期长,
生长缓慢甚至死亡,土壤与植被,土壤空气不足，会导致植物根系缺氧，生长缓慢甚至死亡,
由东向西,锚点词,土壤与植被,森林→草原→荒漠
留下,锚点词,土壤与植被,质地变粗、肥力下降
畜牧业,锚点词,土壤与植被,草本
疏松,锚点词,土壤与植被,冲积土
盆地,选项类型,土壤与植被,四川盆地、荒漠 — 荒漠土
盐分,锚点词,土壤与植被,碱性
盐分易聚集,土壤与植被,地势低洼，排水不畅，盐分易聚集,
盐基,锚点词,土壤与植被,酸性
盐碱,选项词,题目选项,
盐碱化加重,选项词,题目选项,
盐碱化重,选项词,题目选项,
盐碱土,决策型,题目选项,
盐碱土多分布在干旱,土壤与植被,盐碱土多分布在干旱、半干旱地区，受地形和地下水影响,
盐碱土多分布在干旱、半干旱地区，受地形和地下水影响,决策型,题目选项,盐碱土多分布在干旱、半干旱地区、受地形和地下水影响、受地形、地下水影响、如盐碱土多分布在低洼排水不畅处
盐碱荒漠,决策型,题目选项,
盐碱重、植被少,选项词,题目选项,
相互依存形成的集合体,土壤与植被,植被群落是一定区域内多种植物相互作用、相互依存形成的集合体,
相反,选项词,题目选项,
石灰岩,锚点词,土壤与植被,呈碱性
矿物养分丰富,决策型,题目选项,
矿物质,锚点词,土壤与植被,四川盆地
矿物质风化,土壤与植被,土壤养分主要来源于土壤有机质分解和矿物质风化,
砂土,选项词,题目选项,
砂土中添加黏土,土壤与植被,砂土中添加黏土和有机肥，能改善保水保肥能力,
砂土中添加黏土和有机肥,土壤与植被,砂土中添加黏土和有机肥，能改善保水保肥能力,
砂土中添加黏土和有机肥，能改善保水保肥能力,决策型,题目选项,砂土中添加黏土和有机肥、砂土中添加黏土、有机肥、能改善保水保肥能力
砂土的通气性优于黏土,土壤与植被,砂土的通气性优于黏土，壤土的通气性介于两者之间,
砂土的通气性优于黏土，壤土的通气性介于两者之间,决策型,题目选项,砂土的通气性优于黏土、壤土的通气性介于两者之间
砂土适合种植耐旱,土壤与植被,砂土适合种植耐旱、耐贫瘠的作物，如花生、红薯,
砂土适合种植耐旱、耐贫瘠的作物，如花生、红薯,决策型,题目选项,砂土适合种植耐旱、耐贫瘠的作物、如花生、红薯
砂土适合耐旱植物生长,土壤与植被,土壤质地影响植被类型，砂土适合耐旱植物生长,
砂土：通气性好,土壤与植被,砂土：通气性好，保水性差,
砂土：通气性好，保水性差,决策型,题目选项,砂土：通气性好、保水性差、不同质地土壤通气保水特性不同，壤土最理想。、不同质地土壤通气保水特性不同
砂岩,锚点词,土壤与植被,矿物养分丰富
砍伐,锚点词,土壤与植被,湿度下降、温差变大
砖红壤,土壤与植被,题目选项、南方地区多酸性土壤，如红壤、砖红壤,
砖红壤主要分布在热带地区,土壤与植被,砖红壤主要分布在热带地区，红壤主要分布在亚热带地区,
砖红壤主要分布在热带地区，红壤主要分布在亚热带地区,决策型,题目选项,砖红壤主要分布在热带地区、红壤主要分布在亚热带地区、黑土主要分布在温带（如我国东北）。、黑土主要分布在温带（如我国东北）
破坏,锚点词,土壤与植被,侵蚀、滑塌
破坏土壤结构,土壤与植被,破坏土壤结构，降低土壤肥力，影响农业生产,
破坏土壤结构，降低土壤肥力，影响农业生产,决策型,题目选项,破坏土壤结构、降低土壤肥力、影响农业生产
硫磺等,土壤与植被,碱性土壤可施加石膏、硫磺等，降低pH值,
硬叶林,锚点词,土壤与植被,地中海气候
碱性,决策型,题目选项,
碱性、沙化,选项词,题目选项,
碱性土壤,土壤与植被,北方地区多中性、碱性土壤，如黑土、棕壤,
碱性土壤可施加石膏,土壤与植被,碱性土壤可施加石膏、有机肥，降低土壤碱性、硫磺等，降低pH值,
碱性土壤可施加石膏、有机肥，降低土壤碱性,决策型,题目选项,碱性土壤可施加石膏、有机肥、降低土壤碱性
碱性土壤可施加石膏、硫磺等，降低pH值,决策型,题目选项,碱性土壤可施加石膏、硫磺等、降低pH值、土壤pH值可以通过人为措施调节。、土壤pH值可以通过人为措施调节
碱性土壤适合种植棉花,土壤与植被,碱性土壤适合种植棉花、甜菜等喜碱作物,
碱性土壤适合种植棉花、甜菜等喜碱作物,决策型,题目选项,碱性土壤适合种植棉花、甜菜等喜碱作物
碱性强、肥力高,选项词,题目选项,
禁止滥砍滥伐,土壤与植被,禁止滥砍滥伐、过度放牧，规范人类活动,
禁止滥砍滥伐、过度放牧，规范人类活动,决策型,题目选项,禁止滥砍滥伐、过度放牧、规范人类活动
离子,锚点词,土壤与植被,红壤
种植,锚点词,土壤与植被,南方水田区
种类,锚点词,土壤与植被,稀少
种草,锚点词,土壤与植被,固定沙丘、减弱风蚀
积水,锚点词,土壤与植被,黏土
积累,锚点词,土壤与植被,碱性
称为,锚点词,土壤与植被,林线
秸秆,锚点词,土壤与植被,更肥沃
秸秆还田等措施,土壤与植被,采取轮作休耕、秸秆还田等措施，能恢复黑土肥力,
秸秆还田能增加土壤有机质,土壤与植被,秸秆还田能增加土壤有机质，改善土壤结构,
秸秆还田能增加土壤有机质，改善土壤结构,决策型,题目选项,秸秆还田能增加土壤有机质、改善土壤结构
秸秆还田能提高土壤肥力,土壤与植被,合理施肥、秸秆还田能提高土壤肥力,
秸秆）也是土壤有机质的重要来源,土壤与植被,人类施加的有机肥（如羊粪、秸秆）也是土壤有机质的重要来源,
移动,锚点词,土壤与植被,降水
稀少,决策型,题目选项,
稳定,锚点词,土壤与植被,绿洲
稳定性,土壤与植被,优先选择 native 植物，提高植被成活率和稳定性,
空气,锚点词,土壤与植被,湿度下降、温差变大
空气含量越低,土壤与植被,土壤含水量越高，空气含量越低,
空气含量越高,土壤与植被,土壤质地越疏松（如砂土），空气含量越高,
突出,锚点词,土壤与植被,土层浅薄
等于7为中性土壤,土壤与植被,pH值小于7为酸性土壤，大于7为碱性土壤，等于7为中性土壤,
管理,锚点词,土壤与植被,土壤退化
粮食,锚点词,土壤与植被,肥沃
紫色,锚点词,土壤与植被,矿物养分丰富
紫色土,选项词,题目选项,
红土颜色红,土壤与植被,红土颜色红，氧化铁含量高，呈酸性,
红土颜色红，氧化铁含量高，呈酸性,决策型,题目选项,红土颜色红、氧化铁含量高、呈酸性
红壤,决策型,题目选项,
红壤主要分布在亚热带地区,土壤与植被,砖红壤主要分布在热带地区，红壤主要分布在亚热带地区,
红壤酸性强,土壤与植被,红壤酸性强、质地黏重，可施加石灰中和酸性，添加砂土改善透气性,
红壤酸性强、质地黏重，可施加石灰中和酸性，添加砂土改善透气性,决策型,题目选项,红壤酸性强、质地黏重、可施加石灰中和酸性、可施加石灰中、酸性、添加砂土改善透气性
红薯,土壤与植被,砂土适合种植耐旱、耐贫瘠的作物，如花生、红薯,
纬度,锚点词,土壤与植被,雨林→阔叶林→针叶林→苔原
纬度地带性的变化规律相似,土壤与植被,植被垂直地带性的变化规律与纬度地带性的变化规律相似,
纬度越高,土壤与植被,纬度越高，气温越低，植被类型从常绿植被过渡为落叶植被、针叶植被,
纬度越高，气温越低，植被类型从常绿植被过渡为落叶植被、针叶植被,决策型,题目选项,纬度越高、气温越低、植被类型从常绿植被过渡为落叶植被、针叶植被
细土,锚点词,土壤与植被,质地变粗、肥力下降
结构,锚点词,土壤与植被,侵蚀、滑塌
维护,锚点词,土壤与植被,涵养水源
维护生态平衡,土壤与植被,保护生态环境，防治土壤侵蚀和土地荒漠化，维护生态平衡,
维护生物多样性,土壤与植被,为动物提供栖息地，维护生物多样性,
维持土壤肥力,土壤与植被,合理放牧能促进草原植被更新，维持土壤肥力,
绿洲,决策型,题目选项,
绿肥,锚点词,土壤与植被,持续培肥
缓解温室效应,土壤与植被,植被能吸收二氧化碳，释放氧气，缓解温室效应,
缺乏,锚点词,土壤与植被,风沙土
缺少,锚点词,土壤与植被,退化
缺氧,锚点词,土壤与植被,黏土
缺水,锚点词,土壤与植被,增施有机肥
缺肥,锚点词,土壤与植被,增施有机肥
