关键字,分类,上级,下级
文化遗产保护,人文,文化遗产,遗产地管理、修复技术、数字化保存
文字比例尺,技能,比例尺,
文教区,人文,城市功能区,
文明冲突,人文,国际关系,
文明对话,人文,国际关系,
文献查阅,技能,地理信息获取方式,
断块山,地貌,山脉,华山、泰山
断层,地貌,内力作用,正断层、逆断层、平移断层
断层地貌,现象,构造地貌,
断层崖,地貌,断层,
断层线,地貌,断层,
断盘,地貌,断层,上盘、下盘
断续性河流,地貌,河流类型,
断陷盆地,地貌,盆地,
新兴工业区,工业地理,工业地域,高新技术产业、创新集群
新型城镇化,人文,城市地理,
新型工业化,人文,工业地理,
新城建设,人文,城市规划,
新城新区,人文,城市地理,
新基建,技术,基础设施,
新月,天体系统,月相变化,
新月形沙丘,地貌,沙丘,
新材料产业,人文,产业结构,
新生代,地球系统,地质年代,古近纪、新近纪、第四纪
新能源,资源,,太阳能、风能、地热能、生物质能、核能
新能源产业,人文,产业结构,
新能源汽车产业,人文,产业结构,
新能源汽车充电桩,技术,新基建,
新能源汽车类型,资源,新能源汽车,纯电动汽车、混合动力汽车、燃料电池汽车、氢能源汽车
新西兰,区域,大洋洲,
新近纪,地球系统,新生代,
方位投影,计算,地图投影,
方向,技能,地图要素,真北、磁北、相对方向
方向变形,技术,地图投影变形,
旅游业,人文,服务业,
旅游产业,人文,旅游业,
旅游产品设计,人文,区域旅游开发,
旅游体验,旅游,旅游行为,
旅游决策,旅游,旅游行为,
旅游动机,旅游,旅游行为,
旅游地分类,人文,旅游业,自然景观型、文化景观型、休闲度假型、商务会展型
旅游地理学,学科,地理学科,
旅游地类型,旅游,旅游地理学,观光型旅游地、度假型旅游地、复合型旅游地
旅游城市,人文,城市类型,
旅游安全,人文,旅游业,
旅游市场,人文,旅游业,
旅游市场营销,人文,区域旅游开发,
旅游形象,旅游,旅游目的地,有形形象、无形形象、整体形象
旅游承载力,环境,旅游业,
旅游服务,人文,旅游业,
旅游污染,环境,旅游业,
旅游消费,人文,旅游业,
旅游满意度,旅游,旅游行为,
旅游环境,环境,旅游业,
旅游环境容量,旅游,旅游地理学,
旅游环境效应,旅游,旅游业,生态环境影响、物理环境影响、视觉环境影响
旅游生命周期,旅游,旅游业,探索期、参与期、发展期、巩固期、停滞期、衰退期
旅游目的地,人文,旅游业,
旅游社会文化效应,旅游,旅游业,示范效应、文化交流、社会变迁
旅游空间结构,旅游,旅游地理学,
旅游系统,旅游,旅游业,旅游者、旅游资源、旅游设施、旅游服务
旅游经济,人文,旅游业,
旅游经济效应,旅游,旅游业,直接经济效应、间接经济效应、诱发经济效应
旅游者,旅游,旅游系统,
旅游行为,旅游,旅游者,旅游动机、旅游决策、旅游体验、旅游满意度
旅游规划,旅游,旅游业,总体规划、详细规划、专项规划
旅游设施,旅游,旅游系统,
旅游资源,人文,旅游业,
旅游资源评价,旅游,旅游地理学,
旋转型滑坡,灾害,滑坡类型,
无人机,农业,智能农机,植保无人机、测绘无人机、播种无人机
无人机遥感,技术,遥感平台,
无土栽培,人文,农业地理,
无形形象,旅游,旅游形象,
无线传感器,技术,传感器网络,
无线通信,技术,计算机科学,
日偏食,现象,日食,
日全食,现象,日食,
日冕物质抛射,天体系统,太阳活动,
日地系统,天体系统,潮汐力,
日期计算,计算,时间计算,
日本,区域,东亚,
日本海,海洋,边缘海,
日照图,天体系统,,极昼极夜、昼夜分布
日环食,现象,日食,
日用品工业,人文,轻工业,
日视运动,天体系统,视运动,
日较差,气候,气温,
日食,现象,天文现象,日全食、日偏食、日环食
日食类型,天体系统,日食,日全食、日环食、日偏食
旧城改造,人文,城市规划,
旧工业区改造,人文,工业区转型,
早期工业化,人文,工业化进程,
旱作农业,环境,农业地理,
旱地,资源,耕地,
时区,天体系统,,标准时、区时、地方时
时区计算,技能,坐标计算,
时空流行病学,学科,空间流行病学,
时间分析,技能,分析技能,过程分析、趋势分析、周期分析
时间同步,技术,GPS定位原理,
时间序列分析,技术,遥感应用,
时间思维,学科,地理学科思维方法,
时间计算,计算,地理计算,地方时计算、区时计算、日期计算
昆仑山,地貌,山地,
昆仑山脉,区域,中国山脉,
昆虫传感器,技术,动物传感器,
明德尔冰期,地球系统,第四纪冰期,
星云,天体系统,,发射星云、反射星云、暗星云
星状沙丘,地貌,沙丘,
星系类型,天体系统,星系,螺旋星系、椭圆星系、不规则星系
春分,天体系统,四季变化,
春季沙尘,气候,极端天气,
昼夜交替,天文地理,自转,晨昏线、地方时
昼夜更替,天体系统,地球自转,
昼夜长短,天体系统,地球公转,极昼、极夜
昼夜长短变化,天文地理,公转,太阳直射点移动、纬度差异
昼长计算,计算,气候计算,
晨昏线,天体系统,,
普惠制,人文,贸易优惠,发达国家对发展中国家、单边优惠、非互惠
普通住宅区,人文,居住区,
景观生态学,学科,生态学,
景观设计,人文,建筑学,
智利,区域,南美洲,
智慧交通,人文,智慧城市,
智慧农业,人文,农业地理,
智慧医疗,人文,智慧城市,
智慧城市,技术,城市规划,
智慧建筑,建筑,建筑类型,物联网应用、智能控制、节能管理
智慧教育,人文,智慧城市,
智慧旅游,人文,旅游业,
智慧能源,人文,智慧城市,
智能传感器,技术,传感器网络,
智能农机,农业,农业机械化,自动驾驶农机、无人机、农业机器人
智能制造,技术,人工智能,
智能化,技术,人工智能,
智能控制,建筑,智慧建筑,
智能电网,技术,新能源,
暖流,气候,洋流因子,
暖流增温增湿,气候,洋流对气候影响,
暖锋,气候,锋面系统,
暗河,地貌,河流类型,
暴雨,灾害,气象灾害,
暴雨洪水,灾害,洪水类型,
暴雪,气候,极端天气,
暴露度,气候,气候变化脆弱性,
曲流河,地貌,河流形态,
更新世,地球系统,第四纪,
最大利润理论,人文,工业区位理论,
最小成本理论,人文,工业区位理论,
最惠国待遇,人文,国际贸易,
最短路径,技术,网络分析,
月偏食,现象,月食,
月全食,现象,月食,
月相变化,天体系统,,新月、上弦月、满月、下弦月
月降水量,气候,降水量,
月食,现象,天文现象,月全食、月偏食
月食类型,天体系统,月食,月全食、月偏食
有形形象,旅游,旅游形象,
有机农业,人文,农业地理,
有机液体储氢,技术,氢储运,
有机物传感器,技术,水质传感器,
有机物污染,环境,水污染类型,
有机碳,环境,气溶胶,
有毒物质泄漏,灾害,地震次生灾害,
有色金属,资源,金属矿产,铜矿、铝土矿、锌矿
服务业,人文,商业类型,金融业、旅游业、信息服务业
服务业分类,人文,服务业地理,生产性服务业、消费性服务业、公共服务业
服务业区位,人文,服务业地理,中心位置、交通便利、集聚效应
服务业区位论,人文,区位理论,中心服务、分散服务、网络服务
服务业地理,人文,经济地理学,
服务业布局,人文,服务业地理,层级分布、轴带分布、网络分布
服务业集群,人文,服务业集聚,
服务业集聚,人文,服务业地理,服务业集聚区、服务业集群
服务业集聚区,人文,服务业集聚,
服务区分析,技术,网络分析,
服务经济,人文,服务业地理,
服务贸易,人文,国际贸易,
服务贸易协定,人文,多边贸易协定,GATS、市场准入、国民待遇
服务贸易模式,人文,服务贸易,跨境交付、境外消费、商业存在、自然人流动
服务贸易自由化,人文,贸易自由化,
朝圣路线,人文,宗教文化景观,
朝鲜,区域,东亚,
木星,天体系统,类木行星,
未利用地,环境,区域发展,
末端治理,环境,环境保护措施,
本初子午线,天体系统,经线,
本土化,人文,全球化,
本地成分要求,人文,贸易相关投资措施,强制使用本地产品、本地化率
机器学习,技术,人工智能,
机器学习遥感,技术,遥感应用,
机械侵蚀,地貌,海浪侵蚀,
机械化,人文,农业现代化,
机械增长,人文,人口增长,迁入率、迁出率、净迁移率
机械工业,人文,重工业,
机械通风,建筑,通风系统,排风扇、送风机、空气处理机组
机载激光雷达,技术,激光雷达,
村落形态,人文,传统聚落,集中式村落、散落式村落、带状村落
松花江,区域,中国河流,
板块,地球系统,板块构造学说,太平洋板块、欧亚板块、非洲板块、美洲板块、印度洋板块、南极板块
板块构造学说,地球系统,,板块运动、板块边界
板块边界,地球系统,板块构造学说,聚合边界、张裂边界、保守边界
板块边界类型,地球系统,板块构造学说,汇聚边界、离散边界、转换边界
板块运动,地球系统,板块构造学说,聚合边界、张裂边界
极光,现象,天文现象,北极光、南极光
极半径,天体系统,地球形状,
极地东风带,气候,风带,
极地急流,气候,高空急流,
极地气候区,气候,寒带气候,
极地气候现象,现象,气象现象,
极地测量,技术,测量学,
极地环流,气候,全球大气环流,
极地科学,学科,,南极科学、北极科学
极地高压带,气候,气压带,
极地高气压带,气候,气压带,
极夜,天体系统,昼夜长短,
极昼,天体系统,昼夜长短,
极涡,气候,气压系统,
极端事件影响,气候,气候变化影响,
极端天气,气候,气候变化,
极端天气事件预警,气候,极端天气,监测系统、预警等级、信息发布
极端干旱气候,气候,沙漠气候,
极端气候事件,气候,气候变化,热浪、干旱、洪水、极端降水
极端气候事件增加,环境,全球气候变暖影响,
极端降水,气候,极端气候事件,
构造地貌,现象,地质现象,断层地貌、褶皱地貌
构造地貌类型,地貌,构造地貌,褶皱地貌、断层地貌、火山地貌
构造地质学,学科,地质学,
构造地震,地貌,地震,
构造平原,地貌,平原,
构造活动监测,技术,地质灾害监测,
构造盆地,地貌,盆地,
林业,人文,农业,
林业碳汇,农业,农业碳汇,
林地,资源,土地资源,
柯伊伯带,天体系统,太阳系,
柯本气候分类,气候,气候分类,
柱状图,技能,图表制作,
柴达木盆地,地貌,盆地,青海
栅格数据,技术,空间数据,遥感影像、数字高程模型、网格数据
标准化设计,建筑,装配式建筑,
标准时,天体系统,时区,
树轮,气候,气候代用指标,
树轮分析法,气候,古气候重建方法,
栗钙土,环境,土壤类型,
样条函数法,技术,空间插值,
核心任务,人文,国际组织,
核心作用,人文,国际组织,
核心功能,人文,国际组织,
核心目标,人文,国际组织,
核电,资源,核能,
核聚变能,资源,核能,
核能,资源,能源资源,核裂变能、核聚变能
核裂变能,资源,核能,
根系传感器,技术,土壤传感器,
根茨冰期,地球系统,第四纪冰期,
格洛纳斯卫星,技术,卫星导航,GLONASS
格陵兰冰盖融化,气候,气候临界点,
案例分析,研究,定性研究,
梅雨,气候,极端天气,
梯田景观,人文,农业文化景观,
棉花,人文,经济作物,
棕壤,环境,土壤类型,
棚户区,人文,城市问题,
棚户区改造,人文,城市更新,
森林,生物,植被,热带雨林、亚热带常绿阔叶林、温带落叶阔叶林、亚寒带针叶林
森林保护,气候,气候变化缓解措施,
森林公园,环境,农业地理,
森林恢复,环境,生态恢复,
森林火灾,环境,森林破坏,
森林生态系统,环境,生态系统,热带雨林、温带森林、北方针叶林
森林砍伐,环境,森林破坏,
森林破坏,环境,生态环境问题,森林砍伐、森林火灾
森林碳汇,环境,碳汇,
森林碳汇增加,气候,气候变化减缓策略,
森林资源,资源,可再生资源,
森林退化,环境,森林生态系统,
植物传感器,技术,生物传感器,
植物工厂,农业,工业化农业,
植物群落演替,现象,生物现象,
植被,生物,,森林、草原、荒漠
植被分布,植被,植被,水平地带性、垂直地带性
植被功能,植被,植被,防风固沙、水土保持、调节气候
植被反馈,气候,气候反馈,
植被垂直分布,环境,植被,热带雨林带、常绿阔叶林带、落叶阔叶林带、针叶林带、灌丛带、高山草甸带、高山荒漠带
植被类型,植被,植被,森林、草原、荒漠植被
椭球体,天体系统,地球形状,
楼宇经济,人文,产业结构,
概念模型,技能,地理模型构建,
概括,技术,地图综合,
概率归因,气候,气候极端事件归因,
模拟实验,研究,实验研究,
横向袭夺,地貌,河流袭夺,
横波,地貌,地震波,
次峰,地貌,山峰,
次干道,人文,城市道路,
次生灾害,灾害,自然灾害,地震次生灾害、洪水次生灾害、台风次生灾害
次级商业中心,人文,商业区,
欧亚板块,地球系统,板块,
欧洲,区域,世界地理,西欧、东欧、南欧、北欧
欧洲地区,区域,世界地理分区,西欧、东欧、北欧、南欧
欧洲联盟,人文,国际组织,
欧盟单一市场,人文,区域贸易安排,四大自由流动、统一标准、超国家机构
欧盟碳边境税,环境,碳交易,
欧盟自由贸易区,人文,自由贸易区,
正午太阳高度,天体系统,太阳高度角,
正反馈,气候,气候反馈,
正向海岸线,地貌,海岸线类型,陆地向海洋推进
正断层,地貌,断层,
正辐射强迫,气候,辐射强迫,
步行,人文,个体交通,
死亡率,人文,自然增长,
死火山,地貌,火山,
毒理生态学,学科,污染生态学,
比例尺,技能,地图要素,数字比例尺、文字比例尺、图示比例尺
比例尺计算,技能,计算技能,
比较分析,技能,分析技能,
民居类型,人文,传统聚落,四合院、土楼、窑洞、吊脚楼
民族冲突,人文,民族学,
民族分布,人文,文化地理,
民族分布格局,人文,民族地理,
民族地区发展,人文,民族地理,
民族地理,人文,文化地理,民族分布格局、民族地区发展、民族文化保护
民族学,学科,文化人类学,
民族文化保护,人文,民族地理,
民族结构,人文,人口结构,
民族融合,人文,民族学,
民族迁移,人文,民族学,
民间文学,人文,非物质文化遗产,
气候,气候,,季风气候、大陆性气候、海洋性气候
气候临界点,气候,气候变化,亚马逊森林消失、西南极冰盖崩溃、北极海冰消失、格陵兰冰盖融化
气候代用指标,气候,古气候学,树轮、冰芯、珊瑚、湖泊沉积物、石笋
气候减缓,环境,气候变化,
气候分区方法,气候,气候学,热量指标法、干湿指标法、综合指标法
气候分类,气候,气候区划,柯本气候分类、特尔沃特气候分类
气候区划,气候,气候类型,气候分类、气候区域
气候区域,气候,气候区划,热带气候区、亚热带气候区、温带气候区、寒带气候区
气候反馈,气候,气候变化,
气候反馈机制,气候,气候变化,水汽反馈、云反馈、冰雪反馈、碳循环反馈
气候变化减缓,气候,气候变化应对,
气候变化减缓策略,气候,气候变化减缓,能源结构调整、工业节能减排、交通绿色转型、森林碳汇增加
气候变化区域影响,气候,气候变化影响,中国气候变化影响、北极气候变化、热带气候变化
气候变化国际谈判,气候,气候变化政策,缔约方大会、气候融资、共同但有区别的责任
气候变化归因,气候,气候变化,自然因素、人为因素
气候变化归因分析,气候,气候变化研究,
气候变化影响,气候,气候变化,生态系统影响、水资源影响、农业影响、健康影响、极端事件影响
气候变化政策,气候,气候变化应对,《联合国气候变化框架公约》、《京都议定书》、《巴黎协定》
气候变化时间尺度,气候,气候变化,短期变化、中期变化、长期变化
气候变化检测,气候,气候变化研究,
气候变化空间尺度,气候,气候变化,全球尺度、区域尺度、局地尺度
气候变化缓解措施,气候,气候变化减缓,能源转型、碳捕获与封存、森林保护
气候变化脆弱性,气候,气候变化影响,暴露度、敏感性、适应能力
气候变化边界,环境,地球边界,
气候变化适应,气候,气候变化应对,
气候变化适应措施,气候,气候变化适应,基础设施适应、农业适应、健康适应
气候变化适应策略,气候,气候变化适应,基础设施加固、农业品种调整、水资源管理优化、防灾减灾能力提升
气候变化风险,气候,气候变化影响,直接风险、间接风险、级联风险
气候变化风险评估,气候,气候变化研究,
气候变率,气候,气候变化,内部变率、外部强迫
气候图,技能,地图类型,气温分布图、降水分布图、气候类型图
气候基金,环境,碳中和,
气候学,学科,自然地理学,
气候恢复力,气候,气候变化适应,生态系统恢复力、社会恢复力、经济恢复力
气候情景,气候,气候变化,
气候惯性,气候,气候变化,
气候成因,气候,气候系统,纬度因子、海陆因子、地形因子、洋流因子
气候承诺,气候,气候变化,
气候敏感区,气候,气候变化影响,高山区、沿海区、干旱区、湿地区
气候敏感性,气候,气候变化,
气候智慧型农业,环境,农业地理,
气候条件,人文,自然因素,
气候极端事件归因,气候,气候变化研究,归因方法、概率归因、事件归因
气候模型,气候,气候研究,全球气候模型、区域气候模型
气候模式,气候,气候变化,
气候模拟,气候,气候研究,
气候类型,气候,气候系统,热带气候、温带气候、寒带气候
气候类型图,技能,气候图,
气候系统,气候,,气候要素、气候类型、气候成因
气候系统相互作用,气候,气候系统,大气-海洋相互作用、冰冻圈-气候相互作用、生物圈-气候相互作用
气候系统组成,气候,气候系统,大气圈、水圈、冰冻圈、生物圈、岩石圈
气候融资,气候,气候变化国际谈判,
气候要素,气候,气候系统,气温、降水、气压、风
气候计算,计算,地理计算,太阳高度角计算、昼长计算、气温计算
气候适应,环境,气候变化,
气候重建,气候,古气候学,
气候金融,环境,碳中和,
气候预测,气候,气候研究,
气候风险,环境,碳中和,
气压,气候,气候要素,气压带、风带、等压线
气压带,气候,气压,赤道低气压带、副热带高气压带、副极地低气压带、极地高气压带
气压系统,气候,天气系统,反气旋、气旋
气圈,地球系统,地球圈层,大气层、对流层、平流层
气密性,建筑,被动式建筑,
气旋,气候,气压系统,低气压、阴雨天气
气旋发生机制,气候,气旋系统,
气旋系统,气候,天气系统,温带气旋、热带气旋
气温,气候,气候要素,日较差、年较差、等温线
气温分布图,技能,气候图,
气温计算,计算,气候计算,
气溶胶,环境,大气环境,
气溶胶排放,气候,人为因素,
气象传感器,技术,智能传感器,
气象干旱,灾害,干旱类型,
气象灾害,灾害,自然灾害,台风、暴雨、干旱、洪涝、冰雹
气象现象,现象,地理现象,彩虹、闪电、龙卷风、极地气候现象
氟化气体,环境,温室气体,
氢储运,技术,氢能源,
氢气站,技术,氢储运,
氢氟碳化物,环境,氟化气体,HFCs
氢管道,技术,氢储运,
氢能,资源,新能源,
氢能汽车,资源,氢能源,
氢能源,资源,新能源,
氢能源汽车,资源,新能源汽车类型,
氧化亚氮,环境,温室气体,
氧化亚氮浓度,环境,温室气体,
氨储氢,技术,氢储运,
氨制氢,技术,氢能源,
氨气,环境,大气污染,
氨氮传感器,技术,水质传感器,
氮氧化物,环境,大气污染,
氮磷循环边界,环境,地球边界,
水上交通,人文,公共交通,
水产业影响,气候,拉尼娜现象,
水产种质资源,农业,农业种质资源,
水位,水文,河流,丰水期、枯水期
水体污染,环境,水环境问题,河流污染、湖泊污染、地下水污染、海洋污染
水力发电,资源,水能,
水圈,地球系统,地球圈层,海洋、湖泊、河流
水土保持,环境,土壤侵蚀,梯田、防护林、水保工程
水土流失,土壤,土壤退化,黄土高原、水土保持
水平地域分异,人文,农业地域分异,
水平地带性,植被,植被分布,纬度地带性、经度地带性
水循环,水文,,海陆间循环、海上内循环、陆上内循环
水文分析,技术,地理信息科学,
水文学,学科,自然地理学,
水文干旱,灾害,干旱类型,
水文条件,人文,自然因素,
水文灾害,自然灾害,自然灾害,洪水、凌汛
水文现象,现象,地理现象,河流现象、湖泊现象、海洋现象、地下水现象
水星,天体系统,类地行星,
水果,人文,种植业,
水污染,环境,环境问题,
水污染类型,环境,水污染,有机物污染、重金属污染、热污染、酸碱污染、放射性污染
水污染防治,环境,污染防治,
水汽反馈,气候,气候反馈,
水汽输送,水文,水循环,大气环流、水汽含量
水环境问题,环境,环境问题,水体污染、水资源短缺、水土流失、海平面上升
水生动物,地球系统,动物,
水田,资源,耕地,
水电解,技术,氢能源,
水石流,灾害,泥石流分类,
水稻,人文,粮食作物,
水稻分布,人文,主要粮食作物分布,亚洲水稻带、美洲水稻区、非洲水稻区
水能,资源,可再生能源,
水能资源,水文,河流,水力发电、水能蕴藏量
水蚀,地貌,侵蚀作用,河流侵蚀、雨水侵蚀、地下水侵蚀
水蚀地貌,地貌,外力作用,河流侵蚀、峡谷、瀑布
水质传感器,技术,智能传感器,
水质监测,环境,环境监测,
水资源,资源,资源地理,地表水、地下水、大气水
水资源可持续利用,资源,水资源,节水灌溉、雨水收集、污水处理再利用、海水淡化
水资源安全,人文,国际关系,
水资源影响,气候,气候变化影响,
水资源短缺,环境,水环境问题,
水资源管理,资源,水资源,分区管理、总量控制、定额管理、阶梯水价
水资源管理优化,气候,气候变化适应策略,
水路运输,人文,交通运输方式,内河运输、海洋运输
水运,人文,交通,
永久冻土,地貌,,连续永久冻土、不连续永久冻土
永久冻土测量,技术,极地测量,
永久冻土融化,环境,永久冻土,
永久基本农田,环境,主体功能区,
汇率,人文,国际经济学,
汇聚边界,地球系统,板块边界类型,俯冲带、碰撞带
汉藏语系,人文,语言系谱,
江河洪水,灾害,洪涝灾害,
污染源监测,技术,环境监测,
污染生态学,学科,保护生物学,
污染防治,环境,环境保护,大气污染防治、水污染防治、土壤污染防治
污水处理,人文,城市地理,
污水处理再利用,资源,水资源可持续利用,
沃克环流,气候,大气环流,
沉积作用,地貌,外力作用,流水沉积、风力沉积、冰川沉积
沉积岩,地球系统,岩石循环,
沉积物分析法,气候,古气候重建方法,
沉积盆地,地貌,盆地,
沙丘,地貌,沙漠地貌,新月形沙丘、纵向沙丘、星状沙丘
沙丘移动,地貌,风蚀,
沙嘴,地貌,海积地貌,
沙坝,地貌,海积地貌,
沙垄,地貌,沙漠地貌,
沙尘暴,气候,极端天气,
沙尘暴成因,灾害,沙尘暴,沙源区、强风作用、大气条件
沙源区,灾害,沙尘暴成因,
沙漠化,环境,荒漠生态系统,
沙漠地貌,地貌,风成地貌,沙丘、沙垄、沙脊
沙漠气候,气候,干旱气候,极端干旱气候、干旱气候、半干旱气候
沙脊,地貌,沙漠地貌,
沟蚀,地貌,雨水侵蚀,
河口湾,地貌,河口地貌,
河外星系,天体系统,星系,
河岸,地貌,河谷,
河床,地貌,河谷,
河流,水文,,长江、黄河、珠江、淮河
河流侵蚀,地貌,水蚀,下蚀、侧蚀、溯源侵蚀
河流冲积,地貌,冲积作用,
河流地貌,地貌,外力地貌,
河流水,资源,地表水,
河流污染,环境,水体污染,
河流现象,现象,水文现象,河流阶地、河流袭夺、牛轭湖
河流补给,水文,河流,雨水补给、雪水补给、冰川补给、地下水补给
河流袭夺,现象,河流现象,
河流袭夺类型,地貌,河流袭夺,溯源侵蚀袭夺、地壳运动袭夺、山谷风化袭夺
河流阶地,地貌,河流地貌,基座阶地、堆积阶地、嵌套阶地
河漫滩,地貌,河谷,
河谷,地貌,水蚀地貌,V形谷、U形谷
油料,人文,经济作物,
沼气,资源,生物质能,
沿岸气候改变,气候,洋流对气候影响,
沿海区,气候,气候敏感区,
沿海开放,区域,东部地区,
泉水,现象,地下水现象,
泌尿系统流行病学,学科,慢性病流行病学,
法国,区域,西欧,
波兰,区域,东欧,
波多黎各海沟,地貌,深海沟,
波浪能,海洋,海洋能源资源,
波浪运动,海洋,海洋运动,
波罗的海,海洋,陆间海,
泥流,灾害,泥石流分类,
泥盆纪,地球系统,古生代,
泥石流,地貌,重力侵蚀,
泥石流分类,灾害,泥石流,泥流、水石流、黏性泥石流
泥石流监测,技术,地质灾害监测,
注记符号,技术,地图符号,地名注记、数值注记、说明注记
注记设计,技术,地图设计,
泰山,地貌,断块山,
泻湖,地貌,海积地貌,
洋中脊,地球系统,离散边界,
洋中脊系统,地球系统,海底地形,大西洋中脊、东太平洋隆起
洋流,气候,,风海流、密度流、补偿流
洋流因子,气候,气候成因,暖流、寒流
洋流对气候影响,气候,气候成因,暖流增温增湿、寒流降温减湿、沿岸气候改变
洋流系统,海洋,,环流、上升流、下降流
洞庭湖,水文,淡水湖,
津巴布韦,区域,南非,
洪水,气候,极端气候事件,
洪水次生灾害,灾害,次生灾害,水污染、疫病、坝堤溃决
洪水灾害风险区划,灾害,灾害风险区划,
洪水类型,灾害,洪涝灾害,暴雨洪水、融雪洪水、冰凌洪水、风暴潮洪水
洪涝,灾害,自然灾害,
洪涝灾害,灾害,气象灾害,江河洪水、城市内涝、山洪灾害
洪积平原,地貌,平原,
活火山,地貌,火山,
流动人口,人文,人口地理,
流向判读,技能,地图判读,
流域,水文,河流,集水区域、分水岭
流星,天体系统,太阳系,
流星雨,现象,天文现象,
流水搬运,地貌,搬运作用,
流水沉积,地貌,沉积作用,
流纹岩,地貌,火山岩,
流行病学,学科,预防医学,
流通记录,农业,农产品溯源,
流量,水文,河流,河流水量、季节变化
流量传感器,技术,智能传感器,
浅地层剖面,技术,海洋测量,
浅层地下水,资源,地下水,
浅源地震,地貌,震源深度,
浊度传感器,技术,水质传感器,
测深激光雷达,技术,激光雷达,
测绘科学,学科,地理信息科学,
测量学,学科,地理学科,
测量方法,技能,实地调查,
浓度传感器,技术,智能传感器,
海上丝绸之路,人文,一带一路,
海上钻井,技术,海洋工程,
海冰,海洋,,北极海冰、南极海冰
海冰厚度测量,技术,极地测量,
海冰范围,环境,海冰,
海啸,灾害,海洋灾害,
海啸生成机制,灾害,海啸,地震海啸、滑坡海啸、火山海啸、陨石海啸
海山,地貌,海底地形,
海岭,地球系统,张裂边界,大西洋中脊、东太平洋海隆
海岸侵蚀,地貌,海蚀,
海岸地貌,地貌,外力地貌,
海岸带资源,海洋,海洋空间资源,
海岸类型,地貌,海岸地貌,淹没海岸、隆起海岸、冰川海岸、珊瑚礁海岸
海岸线类型,地貌,海岸地貌,正向海岸线、中性海岸线、负向海岸线
海平面上升,环境,水环境问题,
海平面上升影响,环境,海平面上升,海岸侵蚀、海水入侵、湿地淹没、岛屿消失
海平面变化,海洋,,全球变暖、冰川融化
海底地形测量,技术,海洋测量,
海底地质调查,技术,海洋测量,
海底天然气,海洋,海洋矿产资源,
海底扩张,地球系统,洋中脊,
海底扩张说,地球系统,板块构造学说前身,
海底沉积,地球系统,,远洋沉积、近岸沉积
海底热液系统,海洋,海底地质,黑烟囱、白烟囱
海底石油,海洋,海洋矿产资源,
海底矿物,海洋,海洋矿产资源,
海底管道,技术,海洋工程,
海拔高度,气候,地形因子,垂直地带性
海水入侵,环境,海平面上升影响,
海水分层,海洋,,表层水、中层水、深层水、底层水
海水密度,海洋,海水性质,
海水性质,海洋,海洋环境,海水温度、海水盐度、海水密度
海水淡化,技术,海洋,
海水温度,海洋,海水性质,
海水盐度,海洋,海水性质,
海水运动,海洋,海洋运动,洋流、上升流、下降流
海沟,地貌,俯冲带,马里亚纳海沟、秘鲁-智利海沟
海洋,地球系统,水圈,太平洋、大西洋、印度洋、北冰洋
海洋中脊,地球系统,岩石圈构造单元,大西洋中脊、东太平洋隆起
海洋产业,人文,产业结构,
海洋保护,海洋,海洋地理,海洋污染防治、海洋生态保护、海洋法规
海洋公园,环境,农业地理,
海洋养殖,海洋,海洋开发,
海洋卫星,技术,卫星遥感,
海洋地壳,地球系统,地壳,硅镁层、玄武岩层
海洋地理,海洋,,海洋环境、海洋资源、海洋开发、海洋保护
海洋地震勘探,技术,海洋测量,
海洋工程,技术,海洋,海上钻井、海底管道、人工岛
海洋开发,海洋,海洋地理,海洋渔业、海洋养殖、海洋运输、海洋旅游
海洋性气候,气候,气候,温带海洋性、地中海式
海洋旅游,海洋,海洋开发,
海洋旅游业,人文,海洋经济,
海洋权益,人文,政治地理,领海、专属经济区、大陆架
海洋污染,环境,水体污染,石油污染、塑料污染
海洋污染防治,海洋,海洋保护,
海洋沉积,地貌,冲积作用,
海洋法规,海洋,海洋保护,
海洋测量,技术,测量学,
海洋渔业,人文,渔业,
海洋温差能,资源,海洋能源,
海洋灾害,灾害,自然灾害,海啸、风暴潮、赤潮
海洋环境,海洋,海洋地理,海水性质、海洋运动、海洋生态系统
海洋现象,现象,水文现象,潮汐现象、厄尔尼诺、拉尼娜
海洋生态保护,海洋,海洋保护,
海洋生态变化,气候,厄尔尼诺现象,
海洋生态系统,海洋,海洋环境,海洋食物链、海洋生物群落
海洋生物群落,海洋,海洋生态系统,
海洋生物资源,海洋,海洋资源,鱼类资源、贝类资源、藻类资源
海洋矿产,资源,海洋,海底石油、海底天然气、锰结核
海洋矿产资源,海洋,海洋资源,海底石油、海底天然气、海底矿物
海洋碳汇,环境,碳汇,
海洋磁力测量,技术,海洋测量,
海洋空间资源,海洋,海洋资源,航道资源、港口资源、海岸带资源
海洋经济,人文,经济地理,海洋渔业、海洋运输业、海洋旅游业、海洋能源开发
海洋能源,资源,海洋,潮汐能、波浪能、海流能、海洋温差能
海洋能源开发,人文,海洋经济,
海洋能源资源,海洋,海洋资源,潮汐能、波浪能、温差能
海洋资源,海洋,海洋地理,海洋生物资源、海洋矿产资源、海洋能源资源、海洋空间资源
海洋运动,海洋,海洋环境,海水运动、潮汐运动、波浪运动
海洋运输,人文,水路运输,
海洋运输业,人文,海洋经济,
海洋酸化,环境,海洋,
海洋酸化边界,环境,地球边界,
海洋重力测量,技术,海洋测量,
